Szer 300 Wys 300 Liczba at3
0,018580	89999
0,024340	89998
0,027360	89997
0,041950	89996
0,042410	89995
0,046080	89994
0,046380	89993
0,052640	89992
0,053020	89991
0,054260	89990
0,056160	89989
0,056370	89988
0,059840	89987
0,061990	89986
0,065000	89985
0,065230	89984
0,067230	89983
0,068300	89982
0,071000	89981
0,074920	89980
0,075710	89979
0,076230	89978
0,077090	89977
0,079780	89976
0,082480	89975
0,085300	89974
0,086540	89973
0,089680	89972
0,091290	89971
0,093560	89970
0,095520	89969
0,096000	89968
0,097020	89967
0,097200	89966
0,098800	89965
0,106020	89964
0,106090	89963
0,107120	89962
0,108040	89961
0,108260	89960
0,109440	89959
0,111380	89958
0,112210	89957
0,113040	89956
0,113530	89955
0,115400	89954
0,115760	89953
0,118070	89952
0,118110	89951
0,120330	89950
0,123410	89949
0,123440	89948
0,123810	89947
0,124510	89946
0,129250	89945
0,130160	89944
0,130690	89943
0,132290	89942
0,132890	89941
0,133070	89940
0,134980	89939
0,135920	89938
0,136190	89937
0,136640	89936
0,137310	89935
0,139410	89934
0,141210	89933
0,141710	89932
0,141960	89931
0,143530	89930
0,145090	89929
0,145130	89928
0,145790	89927
0,146210	89926
0,151290	89925
0,151350	89924
0,151790	89923
0,153700	89922
0,153950	89921
0,155280	89920
0,155580	89919
0,158210	89918
0,158740	89917
0,159220	89916
0,160170	89915
0,160180	89914
0,160330	89913
0,162640	89912
0,163060	89911
0,165190	89910
0,166230	89909
0,167050	89908
0,170510	89907
0,170710	89906
0,172180	89905
0,174000	89904
0,174780	89903
0,176920	89902
0,178200	89901
0,178770	89900
0,178800	89899
0,180190	89898
0,180240	89897
0,181950	89896
0,183150	89895
0,183630	89894
0,183980	89893
0,186720	89892
0,186870	89891
0,187200	89890
0,188070	89889
0,188430	89888
0,188650	89887
0,188790	89886
0,189180	89885
0,189380	89884
0,189650	89883
0,193620	89882
0,193740	89881
0,193990	89880
0,194280	89879
0,194710	89878
0,195040	89877
0,195610	89876
0,195900	89875
0,196790	89874
0,197040	89873
0,197380	89872
0,198340	89871
0,198560	89870
0,198980	89869
0,199710	89868
0,201900	89867
0,203090	89866
0,203210	89865
0,203360	89864
0,205480	89863
0,206500	89862
0,206930	89861
0,207010	89860
0,207450	89859
0,207930	89858
0,208070	89857
0,208410	89856
0,208610	89855
0,208890	89854
0,209990	89853
0,210910	89852
0,211350	89851
0,212280	89850
0,212290	89849
0,212460	89848
0,212670	89847
0,212690	89846
0,212920	89845
0,212960	89844
0,213210	89843
0,213450	89842
0,215200	89841
0,216260	89840
0,216590	89839
0,217100	89838
0,217630	89837
0,218870	89836
0,219250	89835
0,219340	89834
0,219590	89833
0,221130	89832
0,222710	89831
0,223220	89830
0,223830	89829
0,223870	89828
0,223930	89827
0,224490	89826
0,224570	89825
0,225360	89824
0,225560	89823
0,225970	89822
0,225990	89821
0,226010	89820
0,226450	89819
0,226610	89818
0,227160	89817
0,228470	89816
0,228900	89815
0,230020	89814
0,230560	89813
0,231780	89812
0,232270	89811
0,232670	89810
0,233320	89809
0,234210	89808
0,234770	89807
0,234860	89806
0,234900	89805
0,235420	89804
0,235430	89803
0,236400	89802
0,236480	89801
0,236910	89800
0,238320	89799
0,238330	89798
0,239050	89797
0,239260	89796
0,239510	89795
0,240360	89794
0,244010	89793
0,244090	89792
0,244410	89791
0,245430	89790
0,245610	89789
0,246220	89788
0,246400	89787
0,246630	89786
0,247320	89785
0,248080	89784
0,248230	89783
0,248340	89782
0,249350	89781
0,249420	89780
0,249800	89779
0,250830	89778
0,251100	89777
