0.000000	3141.075908
0.000100	3137.976045
0.000200	3131.779379
0.000300	3122.492025
0.000400	3110.123148
0.000500	3094.684955
0.000600	3076.192681
0.000700	3054.664577
0.000800	3030.121887
0.000900	3002.588834
0.001000	2972.092587
0.001100	2938.663244
0.001200	2902.333795
0.001300	2863.140093
0.001400	2821.120817
0.001500	2776.317436
0.001600	2728.774165
0.001700	2678.537923
0.001800	2625.658287
0.001900	2570.187444
0.002000	2512.180136
0.002100	2451.693610
0.002200	2388.787557
0.002300	2323.524061
0.002400	2255.967526
0.002500	2186.184623
0.002600	2114.244221
0.002700	2040.217315
0.002800	1964.176960
0.002900	1886.198200
0.003000	1806.357990
0.003100	1724.735123
0.003200	1641.410150
0.003300	1556.465304
0.003400	1469.984414
0.003500	1382.052828
0.003600	1292.757322
0.003700	1202.186020
0.003800	1110.428307
0.003900	1017.574734
0.004000	923.716938
0.004100	828.947545
0.004200	733.360081
0.004300	637.048879
0.004400	540.108987
0.004500	442.636072
0.004600	344.726329
0.004700	246.476383
0.004800	147.983194
0.004900	49.343963
0.005000	-49.343963
0.005100	-147.983194
0.005200	-246.476383
0.005300	-344.726329
0.005400	-442.636072
0.005500	-540.108987
0.005600	-637.048879
0.005700	-733.360081
0.005800	-828.947545
0.005900	-923.716938
0.006000	-1017.574734
0.006100	-1110.428307
0.006200	-1202.186020
0.006300	-1292.757322
0.006400	-1382.052828
0.006500	-1469.984414
0.006600	-1556.465304
0.006700	-1641.410150
0.006800	-1724.735123
0.006900	-1806.357990
0.007000	-1886.198200
0.007100	-1964.176960
0.007200	-2040.217315
0.007300	-2114.244221
0.007400	-2186.184623
0.007500	-2255.967526
0.007600	-2323.524061
0.007700	-2388.787557
0.007800	-2451.693610
0.007900	-2512.180136
0.008000	-2570.187444
0.008100	-2625.658287
0.008200	-2678.537923
0.008300	-2728.774165
0.008400	-2776.317436
0.008500	-2821.120817
0.008600	-2863.140093
0.008700	-2902.333795
0.008800	-2938.663244
0.008900	-2972.092587
0.009000	-3002.588834
0.009100	-3030.121887
0.009200	-3054.664577
0.009300	-3076.192681
0.009400	-3094.684955
0.009500	-3110.123148
0.009600	-3122.492025
0.009700	-3131.779379
0.009800	-3137.976045
0.009900	-3141.075908
0.010000	-3141.075908
0.010100	-3137.976045
0.010200	-3131.779379
0.010300	-3122.492025
0.010400	-3110.123148
0.010500	-3094.684955
0.010600	-3076.192681
0.010700	-3054.664577
0.010800	-3030.121887
0.010900	-3002.588834
0.011000	-2972.092587
0.011100	-2938.663244
0.011200	-2902.333795
0.011300	-2863.140093
0.011400	-2821.120817
0.011500	-2776.317436
0.011600	-2728.774165
0.011700	-2678.537923
0.011800	-2625.658287
0.011900	-2570.187444
0.012000	-2512.180136
0.012100	-2451.693610
0.012200	-2388.787557
0.012300	-2323.524061
0.012400	-2255.967526
0.012500	-2186.184623
0.012600	-2114.244221
0.012700	-2040.217315
0.012800	-1964.176960
0.012900	-1886.198200
0.013000	-1806.357990
0.013100	-1724.735123
0.013200	-1641.410150
0.013300	-1556.465304
0.013400	-1469.984414
0.013500	-1382.052828
0.013600	-1292.757322
0.013700	-1202.186020
0.013800	-1110.428307
0.013900	-1017.574734
0.014000	-923.716938
0.014100	-828.947545
0.014200	-733.360081
0.014300	-637.048879
0.014400	-540.108987
0.014500	-442.636072
0.014600	-344.726329
0.014700	-246.476383
0.014800	-147.983194
0.014900	-49.343963
0.015000	49.343963
0.015100	147.983194
0.015200	246.476383
0.015300	344.726329
0.015400	442.636072
0.015500	540.108987
0.015600	637.048879
0.015700	733.360081
0.015800	828.947545
0.015900	923.716938
0.016000	1017.574734
0.016100	1110.428307
0.016200	1202.186020
0.016300	1292.757322
0.016400	1382.052828
0.016500	1469.984414
0.016600	1556.465304
0.016700	1641.410150
0.016800	1724.735123
0.016900	1806.357990
0.017000	1886.198200
0.017100	1964.176960
0.017200	2040.217315
0.017300	2114.244221
0.017400	2186.184623
0.017500	2255.967526
0.017600	2323.524061
0.017700	2388.787557
0.017800	2451.693610
0.017900	2512.180136
0.018000	2570.187444
0.018100	2625.658287
0.018200	2678.537923
0.018300	2728.774165
0.018400	2776.317436
0.018500	2821.120817
0.018600	2863.140093
0.018700	2902.333795
0.018800	2938.663244
0.018900	2972.092587
0.019000	3002.588834
0.019100	3030.121887
0.019200	3054.664577
0.019300	3076.192681
0.019400	3094.684955
0.019500	3110.123148
0.019600	3122.492025
0.019700	3131.779379
0.019800	3137.976045
0.019900	3141.075908
0.020000	3141.075908
0.020100	3137.976045
0.020200	3131.779379
0.020300	3122.492025
0.020400	3110.123148
0.020500	3094.684955
0.020600	3076.192681
0.020700	3054.664577
0.020800	3030.121887
0.020900	3002.588834
0.021000	2972.092587
0.021100	2938.663244
0.021200	2902.333795
0.021300	2863.140093
0.021400	2821.120817
0.021500	2776.317436
0.021600	2728.774165
0.021700	2678.537923
0.021800	2625.658287
0.021900	2570.187444
0.022000	2512.180136
0.022100	2451.693610
0.022200	2388.787557
0.022300	2323.524061
0.022400	2255.967526
0.022500	2186.184623
0.022600	2114.244221
0.022700	2040.217315
0.022800	1964.176960
0.022900	1886.198200
0.023000	1806.357990
0.023100	1724.735123
0.023200	1641.410150
0.023300	1556.465304
0.023400	1469.984414
0.023500	1382.052828
0.023600	1292.757322
0.023700	1202.186020
0.023800	1110.428307
0.023900	1017.574734
0.024000	923.716938
0.024100	828.947545
0.024200	733.360081
0.024300	637.048879
0.024400	540.108987
0.024500	442.636072
0.024600	344.726329
0.024700	246.476383
0.024800	147.983194
0.024900	49.343963
