0.238 	 0.016270 	 1.038931 	 0.25 
0.239 	 0.016426 	 1.038652 	 0.25 
0.240 	 0.016582 	 1.038371 	 0.25 
0.241 	 0.016739 	 1.038088 	 0.25 
0.242 	 0.016897 	 1.037803 	 0.25 
0.243 	 0.017055 	 1.037515 	 0.25 
0.244 	 0.017213 	 1.037226 	 0.25 
0.245 	 0.017372 	 1.036934 	 0.25 
0.246 	 0.017531 	 1.036641 	 0.25 
0.247 	 0.017690 	 1.036346 	 0.25 
0.248 	 0.017850 	 1.036049 	 0.25 
0.249 	 0.018010 	 1.035749 	 0.25 
0.250 	 0.018171 	 1.035449 	 0.25 
0.251 	 0.018332 	 1.035146 	 0.25 
0.252 	 0.018493 	 1.034842 	 0.25 
0.253 	 0.018654 	 1.034536 	 0.25 
0.254 	 0.018816 	 1.034228 	 0.25 
0.255 	 0.018978 	 1.033919 	 0.25 
0.256 	 0.019141 	 1.033608 	 0.25 
0.257 	 0.019303 	 1.033296 	 0.25 
0.258 	 0.019466 	 1.032983 	 0.25 
0.259 	 0.019630 	 1.032668 	 0.25 
0.260 	 0.019793 	 1.032352 	 0.25 
0.261 	 0.019957 	 1.032034 	 0.25 
0.262 	 0.020121 	 1.031716 	 0.25 
0.263 	 0.020285 	 1.031396 	 0.25 
0.264 	 0.020449 	 1.031075 	 0.25 
0.265 	 0.020614 	 1.030753 	 0.25 
0.266 	 0.020779 	 1.030430 	 0.25 
0.267 	 0.020944 	 1.030106 	 0.25 
0.268 	 0.021109 	 1.029781 	 0.25 
0.269 	 0.021274 	 1.029455 	 0.25 
0.270 	 0.021440 	 1.029128 	 0.25 
0.271 	 0.021606 	 1.028800 	 0.25 
0.272 	 0.021771 	 1.028472 	 0.25 
0.273 	 0.021937 	 1.028143 	 0.25 
0.274 	 0.022103 	 1.027814 	 0.25 
0.275 	 0.022269 	 1.027484 	 0.25 
0.276 	 0.022436 	 1.027153 	 0.25 
0.277 	 0.022602 	 1.026822 	 0.25 
0.278 	 0.022768 	 1.026490 	 0.25 
0.279 	 0.022935 	 1.026158 	 0.25 
0.280 	 0.023101 	 1.025826 	 0.25 
0.281 	 0.023268 	 1.025493 	 0.25 
0.282 	 0.023435 	 1.025160 	 0.25 
0.283 	 0.023601 	 1.024827 	 0.25 
0.284 	 0.023768 	 1.024494 	 0.25 
0.285 	 0.023935 	 1.024161 	 0.25 
0.286 	 0.024101 	 1.023827 	 0.25 
0.287 	 0.024268 	 1.023494 	 0.25 
